annee_sortie,mois_sortie,log_jours_obtention,n_artistes,is_collab,artist_total_certs,artist_max_cert_level,artist_collab_rate,label_freq,cat_Singles,cat_Albums,cat_Videos,cat_Compilation,cert_level
0.21052631578947367,-0.3333333333333333,0.8353819358175925,0.0,0.0,-0.3333333333333333,0.0,0.0,-0.2479338842975206,1.0,0.0,0.0,0.0,0
0.2631578947368421,0.16666666666666666,0.7418263666818519,0.0,0.0,-0.05555555555555555,0.0,0.0,0.08264462809917356,1.0,0.0,0.0,0.0,0
0.21052631578947367,0.16666666666666666,0.8175316951484027,0.0,0.0,0.1111111111111111,0.0,0.0,0.5371900826446281,1.0,0.0,0.0,0.0,0
0.3157894736842105,-0.3333333333333333,0.678504786094387,1.0,1.0,-0.05555555555555555,-1.0,2.7857142857142856,0.0,1.0,0.0,0.0,0.0,0
0.3157894736842105,-0.16666666666666666,0.6667420228319262,0.0,0.0,1.6111111111111112,0.0,1.5810810810810811,-0.14049586776859502,1.0,0.0,0.0,0.0,0
0.3157894736842105,0.3333333333333333,0.6414259810491971,1.0,1.0,0.6666666666666666,0.0,2.6,-0.14049586776859502,1.0,0.0,0.0,0.0,0
0.3684210526315789,-1.0,0.60423536430737,1.0,1.0,-0.2222222222222222,-1.0,4.875,-0.35537190082644626,1.0,0.0,0.0,0.0,0
0.42105263157894735,-0.3333333333333333,0.42683136566091,0.0,0.0,-0.3888888888888889,-1.6666666666666667,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,0
0.42105263157894735,-0.3333333333333333,0.42683136566091,0.0,0.0,-0.3888888888888889,-1.6666666666666667,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,0
0.47368421052631576,-0.8333333333333334,0.2777116228177596,1.0,1.0,1.3888888888888888,0.0,2.7575757575757573,0.45454545454545453,1.0,0.0,0.0,0.0,0
0.5263157894736842,0.5,-0.5682441906059407,1.0,1.0,-0.16666666666666666,-1.0,2.6,1.975206611570248,1.0,0.0,0.0,0.0,0
0.5263157894736842,0.6666666666666666,-0.7338615576413564,0.0,0.0,4.388888888888889,0.0,1.6436781609195403,0.9338842975206612,1.0,0.0,0.0,0.0,0
0.5263157894736842,0.5,-0.4966663291565666,0.0,0.0,0.7777777777777778,0.0,0.29545454545454547,1.975206611570248,1.0,0.0,0.0,0.0,0
0.21052631578947367,0.3333333333333333,0.810035863159943,0.0,0.0,-0.3888888888888889,-1.0,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,2
0.2631578947368421,-0.8333333333333334,0.7821713818342191,0.0,0.0,0.6111111111111112,0.0,0.3421052631578947,-0.256198347107438,1.0,0.0,0.0,0.0,2
0.15789473684210525,-0.5,0.9069597972669665,0.0,0.0,-0.16666666666666666,-1.0,0.0,0.08264462809917356,1.0,0.0,0.0,0.0,2
0.2631578947368421,-0.5,0.7714915876405214,0.0,0.0,-0.3333333333333333,0.0,0.0,1.975206611570248,1.0,0.0,0.0,0.0,2
0.2631578947368421,0.6666666666666666,0.7191712890985074,0.0,0.0,-0.3888888888888889,-1.0,0.0,1.2809917355371898,1.0,0.0,0.0,0.0,2
0.42105263157894735,-1.0,0.474663516067148,0.0,0.0,-0.3888888888888889,-1.0,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,2
0.47368421052631576,-0.5,0.24330055068329087,0.0,0.0,-0.3888888888888889,-1.6666666666666667,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,0
0.5263157894736842,-0.8333333333333334,-0.051713126489926216,0.0,0.0,-0.3888888888888889,-1.0,0.0,-0.31404958677685946,1.0,0.0,0.0,0.0,2
0.5263157894736842,0.3333333333333333,-0.45241028790917265,0.0,0.0,-0.3333333333333333,0.0,3.25,-0.35537190082644626,1.0,0.0,0.0,0.0,2
