source,target,match
WORAKLS,Romulus,0.417378
WORAKLS,Stereoclip,0.335346
WORAKLS,Ron Flatter,0.301751
WORAKLS,Emrod,0.295257
WORAKLS,Rone,0.281388
WORAKLS,Oliver Schories,0.256696
WORAKLS,Oliver Koletzki,0.254101
WORAKLS,Melokind,0.251767
WORAKLS,Jan Blomqvist,0.232713
WORAKLS,Makoto san,0.229533
WORAKLS,Paul Kalkbrenner,0.228946
WORAKLS,Agoria,0.226621
WORAKLS,Solee,0.207646
WORAKLS,LAAKE,0.204347
WORAKLS,Christian Löffler,0.201372
WORAKLS,Einmusik,0.18648
WORAKLS,Boris Brejcha,0.183823
WORAKLS,MOKADO,0.183439
WORAKLS,Kölsch,0.18162
WORAKLS,Klangkarussell,0.174304
WORAKLS,Marek Hemmann,0.171156
WORAKLS,Dominik Eulberg,0.157396
WORAKLS,Oxia,0.15735
WORAKLS,Kollektiv Turmstrasse,0.151912
WORAKLS,Fritz Kalkbrenner,0.151532
WORLDS APART,East 17,1.0
WORLDS APART,Loft,0.852801
WORLDS APART,DJ Bobo,0.823351
WORLDS APART,Ace of Base,0.758408
WORLDS APART,Whigfield,0.740372
WORLDS APART,Mr. President,0.705293
WORLDS APART,Ophélie Winter,0.697206
WORLDS APART,The Kelly Family,0.659295
WORLDS APART,Urban Cookie Collective,0.645276
WORLDS APART,Steps,0.630928
WORLDS APART,Dr. Alban,0.620046
WORLDS APART,Cappella,0.611815
WORLDS APART,Corona,0.599171
WORLDS APART,Gala,0.588134
WORLDS APART,Take That,0.567565
WORLDS APART,Snap!,0.567064
WORLDS APART,Right Said Fred,0.556965
WORLDS APART,Londonbeat,0.548899
WORLDS APART,Masterboy,0.548442
WORLDS APART,General Base,0.529435
WORLDS APART,Fun Factory,0.529154
WORLDS APART,Magic Affair,0.525872
WORLDS APART,The Outhere Brothers,0.519037
WORLDS APART,M People,0.513526
WORLDS APART,2 Unlimited,0.511373
WORLDS APART,Boyzone,0.505768
WORLDS APART,Alex Party,0.500466
WORLDS APART,Culture Beat,0.486404
WORLDS APART,Rednex,0.485408
WORLDS APART,No Angels,0.465097
WYCLEF JEAN,Fugees,1.0
WYCLEF JEAN,Sean Paul,0.676551
WYCLEF JEAN,Busta Rhymes,0.632343
WYCLEF JEAN,Nelly,0.59685
WYCLEF JEAN,Ja Rule,0.55753
WYCLEF JEAN,Talib Kweli,0.539827
WYCLEF JEAN,LL Cool J,0.526761
WYCLEF JEAN,The Beatnuts,0.522998
WYCLEF JEAN,112,0.506426
WYCLEF JEAN,MC Lyte,0.49527
WYCLEF JEAN,Erick Sermon,0.488119
WYCLEF JEAN,R. Kelly,0.485446
WYCLEF JEAN,Blackstreet,0.483455
WYCLEF JEAN,Fabolous,0.480592
WYCLEF JEAN,Mase,0.480207
WYCLEF JEAN,Akon,0.476421
WYCLEF JEAN,Ludacris,0.475143
WYCLEF JEAN,Fat Joe,0.472671
WYCLEF JEAN,Missy Elliott,0.47183
WYCLEF JEAN,Beenie Man,0.454649
WYCLEF JEAN,IAM,0.454254
WYCLEF JEAN,Shaggy,0.445924
WYCLEF JEAN,Suprême NTM,0.445103
WYCLEF JEAN,Snoop Dogg,0.443061
WYCLEF JEAN,Naughty By Nature,0.4359
WYCLEF JEAN,T.I.,0.42829
WYCLEF JEAN,Pras,0.416042
WYCLEF JEAN,City High,0.415699
WYCLEF JEAN,Montell Jordan,0.415009
WYCLEF JEAN,Foxy Brown,0.401282
X AMBASSADORS,American Authors,1.0
X AMBASSADORS,Imagine Dragons,0.873553
X AMBASSADORS,BANNERS,0.814471
X AMBASSADORS,Bastille,0.782992
X AMBASSADORS,OneRepublic,0.738826
X AMBASSADORS,Tom Walker,0.695014
X AMBASSADORS,Bishop Briggs,0.6737
X AMBASSADORS,AWOLNATION,0.664388
X AMBASSADORS,Matt Maeson,0.661938
X AMBASSADORS,Grizfolk,0.597438
X AMBASSADORS,Walk the Moon,0.582143
X AMBASSADORS,lovelytheband,0.568633
X AMBASSADORS,James Bay,0.561125
X AMBASSADORS,Zayde Wølf,0.55854
X AMBASSADORS,Shaed,0.551757
X AMBASSADORS,Foreign Air,0.548443
X AMBASSADORS,Tom Grennan,0.54469
X AMBASSADORS,Saint PHNX,0.5115
X AMBASSADORS,Sir Sly,0.485004
X AMBASSADORS,Jaymes Young,0.479431
X AMBASSADORS,Fitz and the Tantrums,0.447207
X AMBASSADORS,Arrested Youth,0.442063
X AMBASSADORS,Picture This,0.438459
X AMBASSADORS,AJR,0.43574
X AMBASSADORS,Oh The Larceny,0.426217
X AMBASSADORS,Adam Jensen,0.417928
X AMBASSADORS,fun.,0.413458
X AMBASSADORS,David Kushner,0.411136
X AMBASSADORS,Amber Run,0.403161
X AMBASSADORS,Echosmith,0.402057
XXXTENTACION,Bass Santana,1.0
XXXTENTACION,Kid Trunks,0.960214
XXXTENTACION,Ski Mask the Slump God,0.917643
XXXTENTACION,Lil Peep,0.890935
XXXTENTACION,Kin$oul,0.790336
XXXTENTACION,Juice WRLD,0.734478
XXXTENTACION,Trippie Redd,0.66483
XXXTENTACION,CRAIG XEN,0.619327
XXXTENTACION,Cooliecut,0.616564
XXXTENTACION,YNW Melly,0.557809
XXXTENTACION,Lil Skies,0.517964
XXXTENTACION,Lil Xan,0.479071
XXXTENTACION,TOKYO’S REVENGE,0.458921
XXXTENTACION,Lil Pump,0.438016
XXXTENTACION,$NOT,0.426528
XXXTENTACION,Ronny J,0.4247
XXXTENTACION,DJ Scheme,0.418426
XXXTENTACION,Internet Money,0.412996
XXXTENTACION,Jasiah,0.404503
XXXTENTACION,$uicideboy$,0.401816
XXXTENTACION,Smokepurpp,0.369538
XXXTENTACION,Lil Tjay,0.366224
XXXTENTACION,NLE Choppa,0.363365
XXXTENTACION,Lil Mosey,0.360553
XXXTENTACION,Flyboy Tarantino,0.360403
XXXTENTACION,Lil Uzi Vert,0.353543
XXXTENTACION,yunggoth✰,0.346492
XXXTENTACION,Wifisfuneral,0.342649
XXXTENTACION,Lil Tracy,0.341553
XXXTENTACION,Polo G,0.340851
YA LEVIS,Fally Ipupa,1.0
YA LEVIS,Franglish,0.772308
YA LEVIS,Youka,0.658974
YA LEVIS,Diamond Platnumz,0.375094
YA LEVIS,Pheelz,0.369553
YA LEVIS,Wizkid,0.289447
YA LEVIS,Iyanya,0.286438
YA LEVIS,Tayron Kwidan's,0.233362
YA LEVIS,Warren Saada,0.194955
YA LEVIS,Gims,0.167156
YA LEVIS,Nesli,0.159183
YA LEVIS,Maud Elka,0.158377
YA LEVIS,Tayc,0.078398
YA LEVIS,Craig Isto,0.05653
YA LEVIS,Joé Dwèt Filé,0.054302
YA LEVIS,Medhy Custos,0.05365
YA LEVIS,SenSey',0.052547
YA LEVIS,WANAVOKALI,0.051275
YA LEVIS,Pegguy Tabu,0.050216
YA LEVIS,Innoss'B,0.045934
YA LEVIS,"Ya Levis, Diamond Platnumz",0.0458
YA LEVIS,Fabregas Le Métis Noir,0.040629
YA LEVIS,Lous and The Yakuza,0.04003
YA LEVIS,MohBad,0.039995
YA LEVIS,Mavo,0.039346
YA LEVIS,Says'z,0.039064
YA LEVIS,Dadju,0.036503
YA LEVIS,Naza,0.032598
YA LEVIS,Barth,0.031581
YA LEVIS,Lisandro Cuxi,0.030782
YALL,Bellini,1.0
YALL,Feder,0.172422
YALL,Martin Solveig,0.164641
YALL,Kungs,0.162014
YALL,Ofenbach,0.148732
YALL,Vize,0.142545
YALL,Klingande,0.126782
YALL,Robin Schulz,0.117924
YALL,Jax Jones,0.117224
YALL,Felix Jaehn,0.116692
YALL,Madcon,0.116507
YALL,Lost Frequencies,0.113499
YALL,Jonas Blue,0.112806
YALL,Sam Feldt,0.110285
YALL,Martin Jensen,0.10961
YALL,Kygo,0.106102
YALL,twocolors,0.10294
YALL,The Avener,0.098847
YALL,Major Lazer,0.098745
YALL,Sound of Legend,0.09733
YALL,DJ Snake,0.096245
YALL,Soprano,0.095191
YALL,Burak Yeter,0.095129
YALL,Enur,0.094352
YALL,Synapson,0.091036
YALL,Cheat Codes,0.090793
YALL,Ødyssey,0.089999
YALL,Møme,0.089752
YALL,Bob Sinclar,0.084699
YALL,Tom Gregory,0.084427
YANISS ODUA,Danakil,1.0
YANISS ODUA,Pierpoljak,0.877639
YANISS ODUA,Dub Incorporation,0.78631
YANISS ODUA,Vanupié,0.761791
YANISS ODUA,Naâman,0.720392
YANISS ODUA,Big Red,0.676616
YANISS ODUA,Fatbabs,0.609197
YANISS ODUA,Biga Ranx,0.553841
YANISS ODUA,Taïro,0.542017
YANISS ODUA,Skarra Mucci,0.52662
YANISS ODUA,Raggasonic,0.496049
YANISS ODUA,Tom Frager,0.465215
YANISS ODUA,Tiken Jah Fakoly,0.408001
YANISS ODUA,Tryo,0.341915
YANISS ODUA,Patrice,0.331541
YANISS ODUA,Sinsemilia,0.324081
YANISS ODUA,Alborosie,0.311809
YANISS ODUA,Brother Culture,0.293954
YANISS ODUA,L'Entourloop,0.283048
YANISS ODUA,Volodia,0.282732
YANISS ODUA,Chezidek,0.281075
YANISS ODUA,Massilia Sound System,0.275657
YANISS ODUA,Mellow Mood,0.270294
YANISS ODUA,Soom T,0.26759
YANISS ODUA,Alpha Blondy,0.249318
YANISS ODUA,Nuttea,0.247233
YANISS ODUA,Martin Jondo,0.227716
YANISS ODUA,Stephen Marley,0.222541
YANISS ODUA,Anthony B,0.221571
YANISS ODUA,Protoje,0.217585
YANN TIERSEN,René Aubry,1.0
YANN TIERSEN,Ludovico Einaudi,0.993065
YANN TIERSEN,Michael Nyman,0.791301
YANN TIERSEN,RIOPY,0.736305
YANN TIERSEN,Philip Glass,0.716378
YANN TIERSEN,Federico Albanese,0.712936
YANN TIERSEN,Zbigniew Preisner,0.686482
YANN TIERSEN,Sofiane Pamart,0.659349
YANN TIERSEN,Clint Mansell,0.646436
YANN TIERSEN,Wim Mertens,0.636118
YANN TIERSEN,Maxence Cyrin,0.612426
YANN TIERSEN,Oskar Schuster,0.580372
YANN TIERSEN,Dustin O'Halloran,0.557119
YANN TIERSEN,Abel Korzeniowski,0.542998
YANN TIERSEN,Alexandre Desplat,0.542249
YANN TIERSEN,Adrián Berenguer,0.539369
YANN TIERSEN,Gonzales,0.525806
YANN TIERSEN,Dirk Maassen,0.516869
YANN TIERSEN,Fabrizio Paterlini,0.511337
YANN TIERSEN,Bruno Coulais,0.507537
YANN TIERSEN,Fréhel,0.497393
YANN TIERSEN,Max Richter,0.489865
YANN TIERSEN,Craig Armstrong,0.476645
YANN TIERSEN,Roberto Cacciapaglia,0.46738
YANN TIERSEN,Ólafur Arnalds,0.448781
YANN TIERSEN,Joep Beving,0.443399
YANN TIERSEN,Balmorhea,0.424166
YANN TIERSEN,Alexis Ffrench,0.420217
YANN TIERSEN,Rachel Portman,0.410307
YANN TIERSEN,Evgeny Grinko,0.400199
YANNICK NOAH,Pascal Obispo,1.0
YANNICK NOAH,Jean-Jacques Goldman,0.845562
YANNICK NOAH,Florent Pagny,0.821785
YANNICK NOAH,Marc Lavoine,0.769046
YANNICK NOAH,Patrick Bruel,0.752804
YANNICK NOAH,Calogero,0.751977
YANNICK NOAH,Claudio Capéo,0.740976
YANNICK NOAH,Trois Cafés Gourmands,0.734312
YANNICK NOAH,Johnny Hallyday,0.7166
YANNICK NOAH,Christophe Maé,0.657407
YANNICK NOAH,Laurent Voulzy,0.626585
YANNICK NOAH,Tryo,0.621195
YANNICK NOAH,Jenifer,0.613932
YANNICK NOAH,Mickael Miro,0.609312
YANNICK NOAH,Arcadian,0.603665
YANNICK NOAH,Christophe Willem,0.599855
YANNICK NOAH,La Grande Sophie,0.599586
YANNICK NOAH,Francis Cabrel,0.5891
YANNICK NOAH,Les Enfoirés,0.583398
YANNICK NOAH,Michel Sardou,0.581526
YANNICK NOAH,Daniel Balavoine,0.578721
YANNICK NOAH,CALI,0.571051
YANNICK NOAH,Tom Frager,0.567698
YANNICK NOAH,Olivia Ruiz,0.566923
YANNICK NOAH,Roch Voisine,0.56569
YANNICK NOAH,Jean-Louis Aubert,0.563801
YANNICK NOAH,Zazie,0.551785
YANNICK NOAH,Vianney,0.551583
YANNICK NOAH,Alain Souchon,0.547292
YANNICK NOAH,Bénabar,0.539559
YANNS,Ridsa,1.0
YANNS,Léa Castel,0.747701
YANNS,Moussier Tombola,0.605147
YANNS,Keen'V,0.572951
YANNS,C. Jérôme,0.570126
YANNS,Kendji Girac,0.543749
YANNS,Suzane,0.522
YANNS,Salvatore Adamo,0.474468
YANNS,Gims,0.474039
YANNS,Roch Voisine,0.470969
YANNS,Vitaa,0.428189
YANNS,Kyo,0.426419
YANNS,Slimane,0.403807
YANNS,Black M,0.398575
YANNS,Trois Cafés Gourmands,0.393164
YANNS,Hatik,0.390853
YANNS,Louane,0.365323
YANNS,Eloïz,0.35374
YANNS,Colonel Reyel,0.34688
YANNS,Claudio Capéo,0.340796
YANNS,Vianney,0.339349
YANNS,Collectif Métissé,0.335546
YANNS,KeBlack,0.329897
YANNS,Sexion d'Assaut,0.327919
YANNS,Dadju,0.326556
YANNS,Lartiste,0.32522
YANNS,Pierre Garnier,0.323192
YANNS,Diam's,0.320036
YANNS,Maître Gims,0.3166
YANNS,Kenza Farah,0.314344
YARO,WeRenoi,1.0
YARO,Le Club,0.387701
YARO,Arma Jackson,0.180288
YARO,Urszula,0.138696
YARO,Malo,0.082957
YARO,Swing,0.081054
YARO,Ninho,0.076476
YARO,Leto,0.063191
YARO,Djadja  Dinaz,0.06133
YARO,No Limit,0.058843
YARO,Makala,0.057945
YARO,Nash,0.055672
YARO,Landy,0.052622
YARO,Gaulois,0.052529
YARO,Stachursky,0.051808
YARO,Bolémvn,0.050793
YARO,K-Maro,0.050709
YARO,Hornet La Frappe,0.050111
YARO,PLK,0.049307
YARO,Guy2Bezbar,0.048876
YARO,Dabeull,0.048053
YARO,Niska,0.047686
YARO,Maes,0.046877
YARO,Gazo,0.046694
YARO,RK,0.046584
YARO,Timal,0.046436
YARO,Shaka Ponk,0.046029
YARO,Stare Dobre Małżeństwo,0.045453
YARO,Alonzo,0.045186
YARO,Paktofonika,0.04518
YBN CORDAE,Cordae,1.0
YBN CORDAE,Dreamville,0.863936
YBN CORDAE,Boogie,0.819232
YBN CORDAE,EARTHGANG,0.812996
YBN CORDAE,Joe Budden,0.721847
YBN CORDAE,Bas,0.704265
YBN CORDAE,IDK,0.610798
YBN CORDAE,J.I.D,0.608079
YBN CORDAE,"Royce da 5'9""",0.560431
YBN CORDAE,Meek Mill,0.540783
YBN CORDAE,Chance the Rapper,0.534006
YBN CORDAE,KOTA The Friend,0.515558
YBN CORDAE,Jaden Smith,0.508866
YBN CORDAE,Logic,0.505531
YBN CORDAE,Lute,0.484737
YBN CORDAE,Smino,0.456941
YBN CORDAE,JID,0.453689
YBN CORDAE,Joyner Lucas,0.450717
YBN CORDAE,Isaiah Rashad,0.447375
YBN CORDAE,Big Sean,0.44293
YBN CORDAE,Vic Mensa,0.442834
YBN CORDAE,Mick Jenkins,0.441911
YBN CORDAE,Jay Rock,0.437269
YBN CORDAE,Ski Mask the Slump God,0.418207
YBN CORDAE,The Underachievers,0.404795
YBN CORDAE,A$AP Ferg,0.39719
YBN CORDAE,GoldLink,0.396428
YBN CORDAE,Lil Skies,0.393256
YBN CORDAE,Kenny Mason,0.390231
YBN CORDAE,Rapsody,0.370376
YELLE,kalika,1.0
YELLE,Voyou,0.857384
YELLE,Mylène Farmer,0.722935
YELLE,Theodora,0.713295
YELLE,Bagarre,0.706781
YELLE,Alizée,0.686213
YELLE,Lorie,0.650616
YELLE,Juliette Armanet,0.612789
YELLE,Christine and the Queens,0.606696
YELLE,Vive La Fête,0.588543
YELLE,Uffie,0.546078
YELLE,Superbus,0.541087
YELLE,Clara Luciani,0.527888
YELLE,Little Boots,0.50155
YELLE,Yseult,0.499044
YELLE,Corine,0.479986
YELLE,La Roux,0.474618
YELLE,Zazie,0.472901
YELLE,Alice et Moi,0.464806
YELLE,Sexy Sushi,0.464188
YELLE,Vendredi sur Mer,0.45851
YELLE,Robyn,0.452377
YELLE,Emilie Simon,0.451578
YELLE,Flora Fishbach,0.43796
YELLE,Shy'm,0.436329
YELLE,Jenifer,0.431771
YELLE,Annie,0.42972
YELLE,Therapie TAXI,0.415474
YELLE,Dragonette,0.411022
YELLE,Shay,0.410077
YG PABLO,Josman,1.0
YG PABLO,Madeinparis,0.974057
YG PABLO,Dinos,0.960556
YG PABLO,smeels,0.911512
YG PABLO,Oboy,0.901373
YG PABLO,Hamza,0.889107
YG PABLO,Laylow,0.840387
YG PABLO,PLK,0.829009
YG PABLO,Zamdane,0.826207
YG PABLO,Bolémvn,0.805706
YG PABLO,S.Pri Noir,0.790645
YG PABLO,Raplume,0.78162
YG PABLO,Moji x Sboy,0.760894
YG PABLO,Green Montana,0.752433
YG PABLO,Jok'Air,0.739464
YG PABLO,Damso,0.719673
YG PABLO,Ashh,0.718104
YG PABLO,Bekar,0.707319
YG PABLO,Vacra,0.705263
YG PABLO,Leto,0.668083
YG PABLO,Zola,0.65945
YG PABLO,Karmen,0.641328
YG PABLO,J9ueve,0.640906
YG PABLO,THEODORT,0.636755
YG PABLO,doums,0.633323
YG PABLO,Squidji,0.630741
YG PABLO,Gazo,0.629615
YG PABLO,Luidji,0.617587
YG PABLO,Favé,0.609917
YG PABLO,Ninho,0.608473
YL,Obijuan,1.0
YL,Hornet La Frappe,0.747642
YL,Lacrim,0.611443
YL,Benab,0.574061
YL,Nahir,0.553026
YL,Maes,0.53976
YL,Ninho,0.501915
YL,Kofs,0.487381
YL,Bolémvn,0.475052
YL,DA Uzi,0.469668
YL,Heuss L'enfoiré,0.466688
YL,Jul,0.441134
YL,WeRenoi,0.387384
YL,Fresh laDouille,0.361826
YL,Le classico organisé,0.346018
YL,Gaulois,0.342937
YL,bouss,0.340608
YL,Gazo,0.336056
YL,Djadja & Dinaz,0.332347
YL,Gambino La MG,0.318756
YL,JADASEA,0.317558
YL,Kalash Criminel,0.31482
YL,Bramsito,0.308896
YL,1PLIKÉ140,0.265504
YL,Lartiste,0.265285
YL,La Fouine,0.264084
YL,Freeze Corleone,0.262135
YL,L2B,0.258208
YL,Tiakola,0.254287
YL,KeBlack,0.248073
YNG LVCAS,El Bogueto,1.0
YNG LVCAS,Peso Pluma,0.926087
YNG LVCAS,Neton Vega,0.922864
YNG LVCAS,Cris MJ,0.83952
YNG LVCAS,El Malilla,0.732752
YNG LVCAS,Victor Mendivil,0.686008
YNG LVCAS,Alemán,0.673491
YNG LVCAS,Nicky Jam,0.621029
YNG LVCAS,Bellakath,0.605943
YNG LVCAS,Ozuna,0.605716
YNG LVCAS,Cachirula,0.594651
YNG LVCAS,Ryan Castro,0.586611
YNG LVCAS,FloyyMenor,0.57755
YNG LVCAS,J Balvin,0.537341
YNG LVCAS,Sech,0.504677
YNG LVCAS,Brray,0.496964
YNG LVCAS,Wisin,0.474272
YNG LVCAS,Nio Garcia,0.470679
YNG LVCAS,Kevin Roldan,0.470117
YNG LVCAS,Kevin AMF,0.467822
YNG LVCAS,Bryant Myers,0.455225
YNG LVCAS,Omar Courtz,0.450168
YNG LVCAS,Anuel AA,0.447127
YNG LVCAS,Dei V,0.446678
YNG LVCAS,Jere Klein,0.439077
YNG LVCAS,Dalex,0.437754
YNG LVCAS,JHAYCO,0.430007
YNG LVCAS,Justin Quiles,0.428066
YNG LVCAS,Maluma,0.41617
YNG LVCAS,Myke Towers,0.413574
YODELICE,Cocoon,1.0
YODELICE,Aaron,0.7888
YODELICE,Lilly Wood & The Prick,0.787713
YODELICE,Cats on Trees,0.699484
YODELICE,Jil Is Lucky,0.687781
YODELICE,Revolver,0.681211
YODELICE,Charlie Winston,0.585703
YODELICE,Gaëtan Roussel,0.567146
YODELICE,-M-,0.541392
YODELICE,Noir Désir,0.53811
YODELICE,Moriarty,0.534929
YODELICE,Lucky Love,0.527576
YODELICE,Asaf Avidan,0.523604
YODELICE,Lou Doillon,0.515426
YODELICE,Xavier Rudd,0.490875
YODELICE,Louise Attaque,0.490144
YODELICE,Jeanne Added,0.489344
YODELICE,Saez,0.48099
YODELICE,Ben Mazué,0.480302
YODELICE,Julien Doré,0.464393
YODELICE,malik djoudi,0.448548
YODELICE,Hoshi,0.434468
YODELICE,Champs,0.406111
YODELICE,Étienne Daho,0.400646
YODELICE,FAUVE,0.397003
YODELICE,Adé,0.392946
YODELICE,Eddy De Pretto,0.389167
YODELICE,Izïa,0.386475
YODELICE,Cascadeur,0.379425
YODELICE,The Dø,0.375911
YORSSY,Tiakola,1.0
YORSSY,L2B,0.930525
YORSSY,RSKO,0.920044
YORSSY,Genezio,0.906049
YORSSY,Bilouki,0.674708
YORSSY,Ninho,0.574591
YORSSY,Favé,0.553586
YORSSY,Gazo,0.551246
YORSSY,Niska,0.537812
YORSSY,Franglish,0.515431
YORSSY,Landy,0.478081
YORSSY,1PLIKÉ140,0.47572
YORSSY,4KEUS,0.471278
YORSSY,Gambino La MG,0.466361
YORSSY,Bolémvn,0.435665
YORSSY,KeBlack,0.428151
YORSSY,bouss,0.419329
YORSSY,Gradur,0.418206
YORSSY,4KEUS GANG,0.398899
YORSSY,Oboy,0.391003
YORSSY,DAVY ONE,0.380296
YORSSY,Vacra,0.3618
YORSSY,Hamza,0.352974
YORSSY,Josman,0.344662
YORSSY,Beendo Z,0.340052
YORSSY,RnBoi,0.334027
YORSSY,Kerchak,0.332126
YORSSY,La Fouine,0.327768
YORSSY,13 Block,0.321111
YORSSY,PLK,0.320075
YOUNG,Orgi-E,1.0
YOUNG,Pede B,0.900216
YOUNG,Niklas,0.789071
YOUNG,ICE杨长青,0.770739
YOUNG,L.O.C.,0.763118
YOUNG,Jooks,0.668815
YOUNG,Clemens,0.641181
YOUNG,Rasmus Thude,0.625571
YOUNG,Selvmord,0.551334
YOUNG,Shaka Loveless,0.545504
YOUNG,Specktors,0.543937
YOUNG,Sukker Lyn,0.497489
YOUNG,Barbara Moleko,0.437421
YOUNG,Djämes Braun,0.432746
YOUNG,伯遠,0.425448
YOUNG,E.SO,0.418365
YOUNG,顏人中,0.405841
YOUNG,Miko孫涵,0.344908
YOUNG,Marie Key,0.324888
YOUNG,Puls,0.31776
YOUNG,陳雪燃,0.307085
YOUNG,曾可妮,0.299429
YOUNG,WiFi歪歪,0.248611
YOUNG,都智文,0.222955
YOUNG,DIOR 大穎,0.213651
YOUNG,Lauren Woo,0.212269
YOUNG,白敬亭,0.211
YOUNG,郭家瑋,0.209543
YOUNG,Firdhaus,0.201214
YOUNG,Daven Wu,0.196277
YOUNG T,Trap Starz Clik,1.0
YOUNG T,DAMM D,0.887864
YOUNG T,Just Brittany,0.634785
YOUNG T,Big Bank Black,0.549484
YOUNG T,SURREALL,0.52438
YOUNG T,Trai'd,0.505097
YOUNG T,9TH WARD,0.209708
YOUNG T,Lil Meta,0.161037
YOUNG T,Fast Life Yungstaz,0.117292
YOUNG T,Javon Black,0.102282
YOUNG T,UTP,0.092203
YOUNG T,Dunk Ryders,0.089903
YOUNG T,Lil Boosie and Webbie,0.080509
YOUNG T,GT Mayne,0.079742
YOUNG T,Dj DirtySouth,0.074436
YOUNG T,Slim Thug & Killa Kyleon,0.073791
YOUNG T,GS Boyz,0.063248
YOUNG T,Paper Chaserz,0.062446
YOUNG T,Eldorado Red,0.058815
YOUNG T,Young Dro & Yung LA,0.051233
YOUNG T,Treal Lee,0.047686
YOUNG T,Ballgreezy,0.047066
YOUNG T,Yung Berg,0.044889
YOUNG T,Papa Reu,0.043918
YOUNG T,Dj 5150,0.041528
YOUNG T,Lil' Will,0.04144
YOUNG T,Yung Fresh,0.041261
YOUNG T,DJ Spinatik,0.040628
YOUNG T,Young Black,0.040259
YOUNG T,Lil Twist,0.039555
YOUNG THUG,Future,1.0
YOUNG THUG,Lil Keed,0.867349
YOUNG THUG,Future & Young Thug,0.710849
YOUNG THUG,Gunna,0.66482
YOUNG THUG,Lil Uzi Vert,0.557222
YOUNG THUG,Young Stoner Life,0.531579
YOUNG THUG,Migos,0.527161
YOUNG THUG,SahBabii,0.524419
YOUNG THUG,Lil Gotit,0.520343
YOUNG THUG,Rich Gang,0.513786
YOUNG THUG,Rich Homie Quan,0.482164
YOUNG THUG,Playboi Carti,0.479842
YOUNG THUG,Young Nudy,0.455679
YOUNG THUG,Lil Baby,0.452043
YOUNG THUG,"Young Stoner Life, Young Thug & Gunna",0.424072
YOUNG THUG,Destroy Lonely,0.419328
YOUNG THUG,Chief Keef,0.410987
YOUNG THUG,Travi$ Scott,0.371207
YOUNG THUG,DJ Esco,0.361483
YOUNG THUG,UnoTheActivist,0.355061
YOUNG THUG,Quavo,0.348984
YOUNG THUG,Gucci Mane,0.33702
YOUNG THUG,Kodak Black,0.334951
YOUNG THUG,Future & Metro Boomin,0.332403
YOUNG THUG,Nine Vicious,0.331132
YOUNG THUG,Drake & Future,0.330824
YOUNG THUG,Offset,0.328855
YOUNG THUG,Future & Lil Uzi Vert,0.318961
YOUNG THUG,Veeze,0.317078
YOUNG THUG,Lil Duke,0.304696
YOUNOTUS,Toby Romeo,1.0
YOUNOTUS,twocolors,0.909076
YOUNOTUS,Felix Jaehn,0.80011
YOUNOTUS,Lizot,0.796696
YOUNOTUS,Imanbek,0.787783
YOUNOTUS,Vize,0.634308
YOUNOTUS,Michael Schulte,0.491177
YOUNOTUS,GATTÜSO,0.416271
YOUNOTUS,Joel Corry,0.410136
YOUNOTUS,Tungevaag,0.405673
YOUNOTUS,Glockenbach,0.394814
YOUNOTUS,Gaullin,0.391348
YOUNOTUS,Lunax,0.361265
YOUNOTUS,Nico Santos,0.355418
YOUNOTUS,Tiscore,0.33865
YOUNOTUS,Niklas Dee,0.320829
YOUNOTUS,Alok,0.310785
YOUNOTUS,Neptunica,0.281821
YOUNOTUS,Marnik,0.275022
YOUNOTUS,Sophie and the Giants,0.263269
YOUNOTUS,A7S,0.250427
YOUNOTUS,James Hype,0.245006
YOUNOTUS,Chico Rose,0.243554
YOUNOTUS,Purple Disco Machine,0.234482
YOUNOTUS,Dimitri Vegas,0.23422
YOUNOTUS,Kaaze,0.228576
YOUNOTUS,Cheat Codes,0.225227
YOUNOTUS,Wincent Weiss,0.224212
YOUNOTUS,Jaden Bojsen,0.212052
YOUNOTUS,cassö,0.183838
YOURI,Zeu,1.0
YOURI,Rounhaa,0.999894
YOURI,Selug,0.946156
YOURI,Di-Meh,0.859201
YOURI,Lesram,0.817386
YOURI,Slimka,0.784581
YOURI,Bu$hi,0.711002
YOURI,Ghost Killer Track,0.709219
YOURI,Dms,0.685122
YOURI,Prince Waly,0.65823
YOURI,Saturn Citizen,0.6555
YOURI,IRKO,0.632337
YOURI,Josman,0.628453
YOURI,BEN plg,0.591726
YOURI,Damso,0.590855
YOURI,Nekfeu,0.584196
YOURI,Lorenzo,0.583813
YOURI,Hugo TSR,0.554265
YOURI,Dinos,0.511597
YOURI,doums,0.489463
YOURI,zoomy,0.487502
YOURI,Ateyaba,0.476678
YOURI,Green Montana,0.468587
YOURI,Disiz,0.455269
YOURI,Norsacce Berlusconi,0.438633
YOURI,LYONZON,0.426479
YOURI,Dadi,0.401141
YOURI,Caballero & JeanJass,0.399538
YOURI,Osirus Jack,0.385877
YOURI,Lord Esperanza,0.382809
YOUSSOU N' DOUR,Cheikh Lô,1.0
YOUSSOU N' DOUR,Orchestra Baobab,0.989044
YOUSSOU N' DOUR,Baaba Maal,0.88895
YOUSSOU N' DOUR,Angélique Kidjo,0.753291
YOUSSOU N' DOUR,Ismaël Lô,0.669719
YOUSSOU N' DOUR,Salif Keita,0.627074
YOUSSOU N' DOUR,Rokia Traoré,0.552581
YOUSSOU N' DOUR,Ali Farka Touré,0.551031
